No.      Date        Time         Lat.      Lon.        Dep.     Mag.   Coef.      Times_MAD           Reference
  11   2023/05/06   23:58:06.350   19.3540   -99.1930     0.75    1.48  0.2608     9.4800      20230516105030.72
   1   2023/05/07   05:07:56.900   19.3460   -99.2090     1.00    0.61  0.2787     9.0500      20230511042019.50
   2   2023/05/07   05:57:24.720   19.3790   -99.2000     0.50    0.72  0.2956     9.3000      20230511042229.63
   3   2023/05/07   08:55:48.770   19.3530   -99.2090     1.50    0.46  0.2339     9.2000      20230511150531.10
   4   2023/05/07   09:35:13.100   19.3580   -99.2170     1.25    1.52  0.2598     9.1300      20230511042948.45
   5   2023/05/07   11:39:26.710   19.3780   -99.1950     0.50    0.84  0.2367     9.3900      20230511043452.89
   6   2023/05/07   12:43:25.350   19.3660   -99.2110     1.50    0.81  0.2697     9.3200      20230511042559.47
   7   2023/05/07   13:37:53.630   19.3690   -99.1810     0.50    0.78  0.2410     9.0100      20230517040903.66
   8   2023/05/07   14:05:19.390   19.3660   -99.2130     1.00    0.84  0.2275     9.0200      20230511043452.89
   9   2023/05/07   19:57:21.650   19.3600   -99.2190     2.00    1.41  0.3009    10.1700      20230511042951.83
  10   2023/05/07   20:16:59.840   19.3540   -99.2180     0.90    0.66  0.2530     9.0300      20230511144340.71
  11   2023/05/07   22:58:11.330   19.3880   -99.2210     0.75    1.35  0.2660     9.6100      20230515004101.40
   1   2023/05/08   03:05:32.860   19.3670   -99.1980     0.50    0.90  0.2597     9.0900      20230511132510.19
   2   2023/05/08   04:59:16.720   19.3720   -99.2190     1.00    0.80  0.3135     9.1700      20230511155809.09
   3   2023/05/08   05:54:32.130   19.3720   -99.1930     1.00    0.87  0.2614     9.0100      20230511042559.47
   4   2023/05/08   09:27:04.580   19.3480   -99.2000     0.75    0.13  0.2784     9.0400      20230511165546.87
   5   2023/05/08   09:56:47.300   19.3710   -99.2100     0.50    0.76  0.2456     9.0500      20230512234650.75
   6   2023/05/08   11:31:41.840   19.3600   -99.2120     1.50    0.37  0.2638     9.1100      20230511171302.41
   1   2023/05/09   03:45:51.710   19.3750   -99.1810     1.00    0.93  0.2471     9.2500      20230517040903.66
   2   2023/05/09   05:58:18.530   19.3600   -99.2000     1.25    0.24  0.2802     9.0100      20230511165546.87
   3   2023/05/09   06:53:03.940   19.3470   -99.1980     0.75    0.87  0.2472     9.0200      20230512234650.75
   4   2023/05/09   07:06:58.070   19.3530   -99.2100     1.50    0.93  0.2723     9.9400      20230512234650.75
   5   2023/05/09   07:28:14.140   19.3400   -99.1880     0.50    1.32  0.2429     9.0000      20230515084552.67
   6   2023/05/09   08:33:53.310   19.3400   -99.1820     0.50    1.27  0.2443     9.0500      20230515084552.67
   7   2023/05/09   09:29:00.290   19.3510   -99.1920     0.80    0.20  0.2929    10.1200      20230511042016.80
   8   2023/05/09   09:49:48.680   19.3650   -99.1920     0.75    0.66  0.2632     9.6100      20230512234650.75
   9   2023/05/09   10:30:51.430   19.3540   -99.1940     0.50    0.14  0.2862     9.2100      20230511165546.87
  10   2023/05/09   10:32:19.740   19.3580   -99.1880     0.75    1.21  0.2541     9.4200      20230515084552.67
  11   2023/05/09   10:53:04.940   19.3770   -99.1800     0.50    0.73  0.2520     9.1900      20230512234650.75
  12   2023/05/09   11:12:44.120   19.3540   -99.1810     0.75    1.40  0.2486     9.0000      20230516105030.72
  13   2023/05/09   11:40:10.130   19.3490   -99.1880     1.25    1.45  0.2220     9.0800      20230511074322.96
   1   2023/05/10   01:39:00.250   19.3720   -99.1810     1.25    1.53  0.2527     9.1700      20230516105030.72
   2   2023/05/10   06:38:46.580   19.3720   -99.1950     1.00    0.86  0.2482     9.8800      20230511043452.89
   3   2023/05/10   07:32:53.980   19.3760   -99.1870     1.00    1.53  0.2557     9.0100      20230511042948.45
   4   2023/05/10   07:55:08.580   19.3420   -99.2130     0.75    0.54  0.3167     9.2200      20230511155809.09
   5   2023/05/10   09:27:38.180   19.4230   -99.1950     1.00    1.65  0.3362     9.3000      20230511082146.62
   6   2023/05/10   10:08:48.650   19.3390   -99.2300     0.50    0.71  0.2802     9.0700      20230511044031.75
   7   2023/05/10   10:57:08.140   19.3520   -99.1870     1.25    1.57  0.2592     9.1300      20230511042948.45
   8   2023/05/10   10:57:41.140   19.3590   -99.2220     1.50    1.14  0.2523     9.1300      20230512101933.51
   9   2023/05/10   11:03:04.640   19.3770   -99.1800     0.50    0.88  0.2652     9.7700      20230512234650.75
  10   2023/05/10   11:03:59.340   19.3770   -99.1910     0.75    0.70  0.2299     9.0200      20230511150531.10
  11   2023/05/10   11:55:30.500   19.3480   -99.1940     1.15    0.55  0.2571     9.1300      20230511144340.71
  12   2023/05/10   12:11:11.950   19.3590   -99.1860     1.00    0.97  0.2534     9.3400      20230512234650.75
  13   2023/05/10   19:14:08.690   19.3660   -99.2180     0.50    0.82  0.2433     9.1100      20230522050532.53
   1   2023/05/11   01:47:26.550   19.3760   -99.1910     1.50    0.76  0.2814     9.0900      20230511042019.50
   2   2023/05/11   04:20:16.620   19.3630   -99.2100     1.05    2.80  1.0000    34.5300      20230511042016.80
   3   2023/05/11   04:21:29.140   19.3730   -99.1990     1.00    1.40  0.9999    37.4700      20230511042129.14
   4   2023/05/11   04:21:48.170   19.3730   -99.2110     1.00    0.78  0.3183    11.9300      20230511042129.14
   5   2023/05/11   04:22:04.430   19.3610   -99.1940     1.25    0.89  0.3843    12.2300      20230511042229.63
   6   2023/05/11   04:22:29.630   19.3730   -99.2060     1.00    1.30  0.9992    31.8000      20230511042229.63
   7   2023/05/11   04:23:09.220   19.3760   -99.2090     1.50    1.30  0.3748    13.6400      20230515004101.40
   8   2023/05/11   04:24:12.500   19.3600   -99.2010     1.00    1.00  0.9982    32.3400      20230511042412.50
   9   2023/05/11   04:24:33.710   19.3550   -99.2000     1.00    0.84  0.3273    10.4100      20230511042229.63
  10   2023/05/11   04:25:59.470   19.3600   -99.2050     1.00    1.50  0.9995    34.4900      20230511042559.47
  11   2023/05/11   04:29:51.630   19.3600   -99.2070     2.00    2.60  0.9999    33.6600      20230511042951.83
  12   2023/05/11   04:34:52.890   19.3660   -99.2010     1.00    1.80  0.9998    39.6200      20230511043452.89
  13   2023/05/11   04:40:07.250   19.3720   -99.2060     0.95    1.01  0.3596    10.8000      20230511051931.77
  14   2023/05/11   04:40:31.750   19.3570   -99.2120     1.00    1.30  0.9989    32.2400      20230511044031.75
  15   2023/05/11   05:13:57.730   19.3720   -99.2180     1.20    0.90  0.3536    10.6300      20230511051931.77
  16   2023/05/11   05:19:31.770   19.3600   -99.2000     1.20    1.00  0.9953    29.9000      20230511051931.77
  17   2023/05/11   06:27:07.950   19.3660   -99.1890     0.50    0.86  0.2286     9.0600      20230511043452.89
  18   2023/05/11   07:25:38.640   19.3530   -99.2060     0.50    0.61  0.2485     9.4600      20230511152523.52
  19   2023/05/11   07:43:22.960   19.3670   -99.1880     1.00    2.00  0.9999    40.7900      20230511074322.96
  20   2023/05/11   08:21:46.990   19.4230   -99.1770     1.00    1.80  0.9959    27.2100      20230511082146.62
  21   2023/05/11   09:36:53.330   19.3700   -99.1870     1.50    1.57  0.2685     9.3900      20230511042948.45
  22   2023/05/11   10:39:30.470   19.3840   -99.2200     0.50    0.83  0.4672    17.1400      20230511042556.58
  23   2023/05/11   11:32:33.040   19.3770   -99.1920     0.50    0.87  0.2592     9.5100      20230512234650.75
  24   2023/05/11   13:25:10.190   19.3670   -99.2040     1.00    1.60  0.9999    34.9800      20230511132510.19
  25   2023/05/11   14:03:07.170   19.3420   -99.2000     1.00    1.30  0.2995    10.4400      20230511143827.90
  26   2023/05/11   14:14:34.290   19.3600   -99.2060     1.50    1.38  0.3183    11.1000      20230511143827.90
  27   2023/05/11   14:21:46.960   19.3420   -99.1930     1.50    1.55  0.2477     9.0100      20230516105030.72
  28   2023/05/11   14:38:27.900   19.3600   -99.2000     1.00    1.60  0.9998    34.8600      20230511143827.90
  29   2023/05/11   14:41:19.950   19.3420   -99.2000     1.65    0.66  0.2596     9.2200      20230511144340.71
  30   2023/05/11   14:43:40.510   19.3600   -99.2060     1.90    1.20  0.9998    35.5000      20230511144340.71
  31   2023/05/11   15:05:30.920   19.3650   -99.2090     1.25    2.20  1.0000    39.2600      20230511150531.10
  32   2023/05/11   15:13:28.340   19.3480   -99.1880     1.65    0.67  0.2542     9.0300      20230511144340.71
  33   2023/05/11   15:19:02.890   19.3530   -99.1880     1.25    1.01  0.2823    10.7500      20230511152523.52
  34   2023/05/11   15:25:23.520   19.3590   -99.1880     1.00    2.00  1.0000    38.0700      20230511152523.52
  35   2023/05/11   15:58:09.090   19.3600   -99.2010     1.00    1.30  0.9997    29.1700      20230511155809.09
  36   2023/05/11   16:01:18.940   19.3420   -99.2060     1.00    0.58  0.3166    10.9900      20230511171302.41
  37   2023/05/11   16:46:23.230   19.3600   -99.2060     1.50    0.90  0.3207    10.3600      20230511165546.87
  38   2023/05/11   16:55:46.870   19.3600   -99.2000     1.00    1.20  0.9999    32.3100      20230511165546.87
  39   2023/05/11   17:13:02.410   19.3600   -99.2000     1.00    1.00  0.9998    34.7100      20230511171302.41
  40   2023/05/11   19:27:08.100   19.3660   -99.1890     1.25    0.96  0.2282     9.0400      20230511043452.89
  41   2023/05/11   20:07:49.130   19.3770   -99.2100     0.50    1.64  0.5705    20.4400      20230512101933.51
  42   2023/05/11   20:15:34.110   19.3550   -99.1940     1.00    1.09  0.2234     9.1100      20230511074322.96
  43   2023/05/11   21:00:54.500   19.3540   -99.2120     1.25    0.62  0.3238    11.2400      20230511171302.41
  44   2023/05/11   21:26:04.850   19.3480   -99.2060     1.25    1.37  0.4496    13.8600      20230512040128.42
  45   2023/05/11   21:52:17.920   19.3720   -99.1880     0.50    1.32  0.4739    14.6100      20230512040128.42
  46   2023/05/11   22:01:26.960   19.3420   -99.1940     0.50    1.24  0.2949     9.0900      20230512040128.42
   1   2023/05/12   04:01:28.420   19.3600   -99.2000     1.00    1.40  0.9955    30.7700      20230512040128.42
   2   2023/05/12   04:05:17.380   19.3660   -99.2120     1.25    0.43  0.3353    11.6300      20230511171302.41
   3   2023/05/12   06:01:28.290   19.3470   -99.2210     1.00    0.41  0.2298     9.0400      20230511150531.10
   4   2023/05/12   07:11:00.250   19.3670   -99.1940     1.25    0.67  0.2255     9.1700      20230511074322.96
   5   2023/05/12   07:11:30.490   19.3570   -99.2040     1.30    0.53  0.2690     9.3900      20230511042016.80
   6   2023/05/12   07:39:17.750   19.3480   -99.2060     1.90    0.54  0.2568     9.1500      20230511144340.71
   7   2023/05/12   09:39:07.570   19.3650   -99.1910     1.00    0.46  0.2325     9.1500      20230511150531.10
   8   2023/05/12   09:46:21.110   19.3880   -99.2210     0.50    0.82  0.2574     9.3900      20230515004101.40
   9   2023/05/12   10:19:33.330   19.3650   -99.2100     1.25    1.30  0.9871    35.4600      20230512101933.51
  10   2023/05/12   10:31:01.220   19.3540   -99.1880     0.50    0.42  0.3480    11.3800      20230511165546.87
  11   2023/05/12   12:20:29.700   19.3590   -99.2220     0.75    1.25  0.2591     9.3100      20230512101933.51
  12   2023/05/12   13:30:49.280   19.3710   -99.1760     0.50    0.99  0.2375     9.0400      20230511152523.52
  13   2023/05/12   15:15:28.090   19.3550   -99.2100     1.50    1.01  0.2573     9.0300      20230511132510.19
