#No.      Date        Time         Lat.      Lon.        Dep.     Mag.   Coef.      Times_MAD           Reference
  10   2023/01/05   11:04:32.260   19.3670   -99.1930     1.37    0.47  0.2769     9.7800      20230512234650.64
  11   2023/01/05   11:08:50.660   19.3630   -99.1940     1.67    0.19  0.2566     9.2300      20230511165546.88
  12   2023/01/05   11:11:33.960   19.3580   -99.2040     0.58    1.09  0.2505     9.0100      20230512101933.83
  13   2023/01/05   11:15:20.950   19.3660   -99.2080     0.38    1.07  0.2536     9.1200      20230512101933.83
  14   2023/01/05   11:21:21.120   19.3620   -99.1790     0.99    1.16  0.2545     9.2300      20230516105030.89
  15   2023/01/05   11:22:18.510   19.3600   -99.2030     0.88    1.07  0.2651     9.4300      20230511042951.59
  16   2023/01/05   11:25:18.000   19.3650   -99.1950     1.22    0.78  0.2746     9.7000      20230512234650.64
  17   2023/01/05   11:27:27.840   19.3640   -99.1810     1.19    1.24  0.2611     9.4700      20230516105030.89
  18   2023/01/05   11:48:20.150   19.3590   -99.1970     1.18    0.64  0.2454     9.1000      20230511043453.09
  19   2023/01/05   11:51:44.160   19.3630   -99.1920     1.67    0.21  0.2654     9.5500      20230511165546.88
  20   2023/01/05   12:06:35.090   19.3610   -99.1940     1.77    0.38  0.2248     9.2500      20230511165546.88
  21   2023/01/05   12:07:29.660   19.3620   -99.1810     0.99    0.82  0.2464     9.6300      20230516105030.89
  22   2023/01/05   12:09:17.960   19.3670   -99.1880     1.67    0.31  0.2277     9.3700      20230511165546.88
  23   2023/01/05   12:16:36.030   19.3670   -99.1860     1.87    0.09  0.2365     9.7300      20230511165546.88
  24   2023/01/05   12:17:38.110   19.3650   -99.1880     1.82    0.35  0.2209     9.0900      20230511165546.88
  25   2023/01/05   12:19:30.810   19.3590   -99.1900     1.82    0.32  0.2409     9.9100      20230511165546.88
  26   2023/01/05   12:20:51.490   19.3610   -99.1860     1.77    0.31  0.2205     9.0700      20230511165546.88
  27   2023/01/05   12:22:21.610   19.3660   -99.2040     0.38    1.28  0.2372     9.1100      20230512101933.83
  28   2023/01/05   12:27:33.980   19.3670   -99.1860     1.67    0.68  0.2293     9.4300      20230511165546.88
  29   2023/01/05   12:36:28.250   19.3590   -99.1900     1.82    0.39  0.2305     9.4800      20230511165546.88
  30   2023/01/05   12:37:25.530   19.3650   -99.1900     1.67    0.26  0.2572    10.5800      20230511165546.88
  31   2023/01/05   12:40:33.140   19.3670   -99.1900     1.67    0.34  0.2458    10.1100      20230511165546.88
  32   2023/01/05   12:53:26.070   19.3650   -99.1860     1.67    0.43  0.2269     9.3300      20230511165546.88
  33   2023/01/05   13:03:35.220   19.3680   -99.1950     0.96    0.42  0.2765    10.0400      20230511042019.76
  34   2023/01/05   13:05:16.800   19.3650   -99.2030     0.87    0.25  0.2474     9.5500      20230511042017.00
  35   2023/01/05   13:05:39.680   19.3620   -99.1810     1.14    1.41  0.2658    10.3800      20230516105030.89
  36   2023/01/05   13:08:33.840   19.3650   -99.1940     1.77    0.62  0.2221     9.1300      20230511165546.88
  37   2023/01/05   13:09:09.030   19.3580   -99.2100     0.38    1.11  0.2391     9.1900      20230512101933.83
  38   2023/01/05   13:15:54.180   19.3640   -99.1810     1.04    1.27  0.2310     9.0200      20230516105030.89
  39   2023/01/05   13:16:44.890   19.3610   -99.1880     1.72    0.40  0.2199     9.0500      20230511165546.88
  40   2023/01/05   13:18:25.540   19.3670   -99.1920     1.67    0.47  0.2196     9.0300      20230511165546.88
  41   2023/01/05   13:20:31.390   19.3640   -99.1770     1.04    1.28  0.2314     9.0400      20230516105030.89
  42   2023/01/05   13:20:51.250   19.3610   -99.2010     0.82    0.22  0.2354     9.0900      20230511042017.00
  43   2023/01/05   13:27:32.020   19.3670   -99.1900     1.82    0.61  0.2193     9.0200      20230511165546.88
  44   2023/01/05   13:35:23.780   19.3670   -99.1880     1.67    0.52  0.2255     9.2800      20230511165546.88
  45   2023/01/05   13:37:29.990   19.3640   -99.2010     0.91    0.44  0.2699     9.8000      20230511042019.76
  46   2023/01/05   13:41:23.900   19.3580   -99.1810     1.04    1.42  0.2338     9.1300      20230516105030.89
  47   2023/01/05   13:42:45.030   19.3610   -99.1880     1.72    0.50  0.2212     9.1000      20230511165546.88
  48   2023/01/05   13:43:16.910   19.3650   -99.1970     1.13    0.81  0.2403     9.6200      20230511043453.09
  49   2023/01/05   13:43:26.780   19.3700   -99.1910     1.60    1.08  0.2449     9.0200      20230515004101.45
  50   2023/01/05   13:46:22.180   19.3650   -99.1920     1.77    0.54  0.2310     9.5000      20230511165546.88
  51   2023/01/05   13:56:36.820   19.3680   -99.1990     1.01    0.41  0.2534     9.2000      20230511042019.76
  52   2023/01/05   14:00:51.670   19.3620   -99.2060     0.05    1.64  0.2407     9.0500      20230511042948.21
  53   2023/01/05   23:45:37.260   19.3650   -99.1830     1.63    0.76  0.2338     9.2600      20230517040903.56
   1   2023/01/06   04:20:49.510   19.3610   -99.1940     1.28    0.22  0.2409     9.4400      20230511152523.27
   2   2023/01/06   05:52:02.060   19.3650   -99.1990     1.02   -0.13  0.2447     9.1100      20230511042017.00
   3   2023/01/06   06:33:54.130   19.3620   -99.2100     0.48    0.93  0.2072     9.1500      20230512101933.83
   4   2023/01/06   06:36:13.290   19.3670   -99.2000     1.00    0.14  0.2392     9.0300      20230511042229.97
   5   2023/01/06   06:38:25.350   19.3650   -99.1950     1.27    0.34  0.2480     9.8200      20230512234650.64
   6   2023/01/06   06:51:31.370   19.3590   -99.1930     1.22    0.57  0.2277     9.0200      20230512234650.64
   7   2023/01/06   09:28:16.970   19.3620   -99.1970     0.68    0.56  0.2177     9.0100      20230511042951.59
   8   2023/01/06   11:13:55.380   19.3600   -99.1970     0.83    0.83  0.2235     9.2500      20230511042951.59
   9   2023/01/06   14:48:59.690   19.3660   -99.2040     0.38    1.08  0.2182     9.1100      20230512101933.83
  10   2023/01/06   14:56:45.310   19.3580   -99.2100     0.58    1.14  0.2369     9.8900      20230512101933.83
  11   2023/01/06   16:51:33.700   19.3640   -99.2000     1.05    0.53  0.2726     9.3800      20230511155809.43
  12   2023/01/06   18:11:23.910   19.3610   -99.1960     1.18    0.78  0.2476     9.0800      20230511152523.27
   1   2023/01/07   00:02:53.000   19.3630   -99.1950     1.23    0.72  0.2338     9.2100      20230511043453.09
   2   2023/01/07   03:03:57.780   19.3570   -99.1920     1.18    0.72  0.2548     9.0500      20230511152523.27
   3   2023/01/07   03:29:10.090   19.3620   -99.2050     0.73    0.84  0.2336     9.0700      20230511042951.59
   4   2023/01/07   04:04:17.430   19.3620   -99.1950     1.63   -11.12  0.2446     9.1000      20230511150531.12
   5   2023/01/07   09:35:37.830   19.3600   -99.1990     0.96   -0.18  0.2642     9.4000      20230511042019.76
   6   2023/01/07   10:39:31.750   19.3670   -99.1940     1.82    0.02  0.2209     9.2400      20230511165546.88
   7   2023/01/07   10:40:02.410   19.3610   -99.2010     1.52    0.35  0.2338     9.2700      20230511132510.26
   8   2023/01/07   10:47:40.770   19.3660   -99.1850     0.99    0.86  0.1803     9.0200      20230516105030.89
   9   2023/01/07   11:02:31.930   19.3580   -99.1810     1.09    0.90  0.1913     9.5700      20230516105030.89
  10   2023/01/07   11:02:50.540   19.3640   -99.1850     1.19    0.86  0.1819     9.1100      20230516105030.89
  11   2023/01/07   11:03:14.920   19.3640   -99.1830     1.19    0.90  0.1866     9.3400      20230516105030.89
  12   2023/01/07   11:13:51.770   19.3660   -99.1770     1.04   -5.27  0.1878     9.4000      20230516105030.89
  13   2023/01/07   11:13:54.800   19.3660   -99.1830     1.19   -0.05  0.1839     9.2000      20230516105030.89
