#No.      Date        Time         Lat.      Lon.        Dep.     Mag.   Coef.      Times_MAD           Reference
  12   2023/05/11   05:19:35.310   19.3615   -99.2010     0.88    1.80  0.3577    12.0200      20230511042951.59
  13   2023/05/11   07:10:56.260   19.3660   -99.1975     0.97    0.76  0.2607     9.2200      20230511042017.00
  14   2023/05/11   07:43:22.890   19.3640   -99.1910     1.17    2.00  0.9839    35.4900      20230511074322.89
  15   2023/05/11   09:13:28.770   19.3615   -99.1870     1.82    0.32  0.3243     9.2100      20230511165546.88
  16   2023/05/11   10:39:31.250   19.3655   -99.1965     0.76    0.89  0.4453    14.5800      20230511042556.96
  17   2023/05/11   13:25:10.260   19.3630   -99.1970     1.42    1.60  0.9877    31.1600      20230511132510.26
  18   2023/05/11   14:14:34.820   19.3655   -99.1860     1.46    1.53  0.2840     9.0600      20230511143828.21
  19   2023/05/11   14:38:28.210   19.3640   -99.1860     1.51    1.60  0.9871    31.4800      20230511143828.21
  20   2023/05/11   14:43:40.970   19.3610   -99.1950     0.65    1.20  0.9912    30.9400      20230511144340.97
  21   2023/05/11   15:05:31.120   19.3640   -99.1930     1.63    2.20  0.9958    34.5000      20230511150531.12
  22   2023/05/11   15:25:23.270   19.3610   -99.1940     1.28    2.00  0.9902    32.8500      20230511152523.27
  23   2023/05/11   15:58:09.430   19.3600   -99.1960     1.00    1.30  0.9880    26.2600      20230511155809.43
  24   2023/05/11   16:01:19.670   19.3605   -99.1940     0.73    0.94  0.3765    11.6000      20230511171302.72
  25   2023/05/11   16:13:19.490   19.3670   -99.2075     0.25    2.32  0.2476     9.0300      20230511042948.21
  26   2023/05/11   16:46:23.430   19.3660   -99.1900     1.87    0.95  0.3279     9.3100      20230511165546.88
  27   2023/05/11   16:55:46.880   19.3630   -99.1900     1.77    1.20  0.9907    28.1300      20230511165546.88
  28   2023/05/11   17:13:02.720   19.3620   -99.1970     0.78    1.00  0.9942    30.6300      20230511171302.72
  29   2023/05/11   17:37:14.570   19.3670   -99.2060     0.05    2.34  0.2561     9.3400      20230511042948.21
  30   2023/05/11   20:07:49.650   19.3635   -99.2030     0.53    1.55  0.4641    13.7600      20230512101933.83
  31   2023/05/11   21:00:55.090   19.3590   -99.2000     0.68    1.00  0.3244     9.9900      20230511171302.72
   1   2023/05/12   04:05:18.010   19.3650   -99.1955     0.73    0.65  0.3829    11.7900      20230511171302.72
   2   2023/05/12   07:15:36.950   19.3630   -99.1870     1.77    0.41  0.3184     9.1400      20230511165546.88
   3   2023/05/12   10:19:33.830   19.3620   -99.2060     0.43    1.30  0.9895    29.3900      20230512101933.83
   4   2023/05/12   10:31:01.170   19.3660   -99.1870     1.87    0.56  0.3859    11.0800      20230511165546.88
   5   2023/05/12   23:46:50.640   19.3630   -99.1910     1.32    2.20  0.9997    33.2600      20230512234650.64
   1   2023/05/13   01:28:08.300   19.3615   -99.1960     1.13    1.24  0.2644     9.0300      20230511043453.09
   2   2023/05/13   13:23:10.990   19.3660   -99.2020     0.82    1.22  0.2548     9.1300      20230511042017.00
   3   2023/05/13   15:17:27.480   19.3670   -99.1985     0.96    0.96  0.2714     9.4600      20230511042019.76
   1   2023/05/14   14:37:46.070   19.3570   -99.2010     0.68    1.54  0.2755     9.3900      20230511042951.59
   1   2023/05/15   00:41:01.450   19.3720   -99.1930     1.55    1.80  0.9965    31.6700      20230515004101.45
   2   2023/05/15   11:28:55.460   19.3660   -99.1990     0.87    0.76  0.2585     9.2200      20230511042017.00
   3   2023/05/15   12:33:23.240   19.3670   -99.1940     1.22    1.25  0.2542     9.1800      20230511074322.89
   4   2023/05/15   15:21:46.270   19.3660   -99.2000     1.52    1.20  0.2935     9.3800      20230511132510.26
   5   2023/05/15   21:27:39.800   19.3640   -99.1875     1.46    1.59  0.2823     9.0700      20230511143828.21
   1   2023/05/16   06:19:48.700   19.3660   -99.1885     1.72    0.59  0.3340     9.5000      20230511165546.88
   2   2023/05/16   10:50:30.890   19.3620   -99.1810     1.09    1.60  0.9993    30.1500      20230516105030.89
   1   2023/05/17   04:09:03.560   19.3630   -99.1810     1.53    1.50  0.9758    29.0000      20230517040903.56
   2   2023/05/17   06:32:05.410   19.3605   -99.1780     1.09    1.22  0.2963     9.0400      20230516105030.89
   3   2023/05/17   09:52:57.660   19.3600   -99.1940     1.22    1.02  0.2788     9.3200      20230512234650.64
   4   2023/05/17   12:40:44.930   19.3735   -99.1900     1.55    1.78  0.2813     9.0200      20230515004101.45
   1   2023/05/18   06:43:54.150   19.3630   -99.1930     1.23    1.13  0.2652     9.0600      20230511043453.09
   2   2023/05/18   09:52:05.530   19.3670   -99.1895     1.22    0.85  0.2670     9.7000      20230511074322.89
   3   2023/05/18   10:28:55.450   19.3630   -99.1960     1.02    0.90  0.2660     9.4700      20230511042017.00
   1   2023/05/19   08:05:56.510   19.3570   -99.1980     0.88    1.39  0.2704     9.1100      20230511042951.59
   2   2023/05/19   14:41:09.680   19.3645   -99.1930     1.33    1.40  0.2646     9.0200      20230511043453.09
   1   2023/05/20   00:06:48.950   19.3655   -99.1830     1.41    1.50  0.2901     9.3400      20230511143828.21
   2   2023/05/20   00:37:20.370   19.3640   -99.1970     0.81    1.08  0.2595     9.0400      20230511042019.76
   1   2023/05/21   13:27:33.930   19.3600   -99.1990     0.87    0.99  0.2658     9.5900      20230511042017.00
   1   2023/05/22   08:25:28.510   19.3625   -99.1960     1.53    0.90  0.2684     9.3300      20230511150531.12
   2   2023/05/22   08:47:16.090   19.3640   -99.2030     0.25    1.70  0.2483     9.1900      20230511042948.21
   1   2023/05/23   09:54:17.600   19.3615   -99.1870     1.87    0.29  0.3289     9.4100      20230511165546.88
   2   2023/05/23   09:56:23.420   19.3645   -99.1970     1.52    0.61  0.2862     9.0800      20230511132510.26
   3   2023/05/23   10:35:21.350   19.3640   -99.1970     1.01    0.53  0.2672     9.2800      20230511042019.76
   1   2023/05/24   09:01:49.590   19.3660   -99.1930     1.13    0.95  0.2709     9.2600      20230511043453.09
   1   2023/05/25   19:55:12.440   19.3625   -99.1970     1.33    1.38  0.2738     9.1000      20230511152523.27
   1   2023/05/26   02:03:51.920   19.3675   -99.1870     1.30    0.86  0.2793     9.0500      20230511042129.23
   2   2023/05/26   03:13:45.530   19.3570   -99.1980     0.78    1.66  0.2763     9.4600      20230511042951.59
   3   2023/05/26   10:02:23.590   19.3615   -99.1980     0.68    1.25  0.2685     9.2000      20230511042951.59
   4   2023/05/26   10:36:54.690   19.3615   -99.1960     0.92    0.72  0.2505     9.1000      20230511042017.00
   5   2023/05/26   14:39:28.820   19.3610   -99.1930     1.58    1.44  0.2711     9.5500      20230511150531.12
   6   2023/05/26   15:15:17.430   19.3595   -99.1925     1.23    1.46  0.2679     9.0200      20230511152523.27
   1   2023/05/27   13:05:12.990   19.3670   -99.2090     0.10    2.25  0.2440     9.0800      20230511042948.21
   2   2023/05/27   17:39:17.950   19.3595   -99.1980     0.55    0.94  0.2898     9.1600      20230511144340.97
   1   2023/05/28   10:26:56.370   19.3615   -99.1900     1.67    0.44  0.3169     9.2100      20230511165546.88
   2   2023/05/28   10:27:21.470   19.3645   -99.1885     1.87    0.63  0.3172     9.2100      20230511165546.88
   3   2023/05/28   11:10:33.120   19.3670   -99.2060     0.20    1.89  0.2458     9.1800      20230511042948.21
   4   2023/05/28   13:16:31.790   19.3640   -99.1970     1.01    0.63  0.2616     9.2100      20230511042019.76
   1   2023/05/29   04:19:24.310   19.3660   -99.2010     0.95    1.14  0.2934     9.0100      20230511042229.97
   2   2023/05/29   10:58:26.010   19.3600   -99.1900     1.13    1.03  0.2704     9.2800      20230511043453.09
   1   2023/05/30   07:29:05.310   19.3670   -99.2045     0.05    1.87  0.2542     9.3600      20230511042948.21
   2   2023/05/30   10:52:59.170   19.3630   -99.1825     1.43    1.06  0.3099     9.1900      20230517040903.56
   1   2023/05/31   17:41:55.000   19.3645   -99.1955     1.37    1.39  0.2909     9.2700      20230511132510.26
   2   2023/05/31   22:32:08.720   19.3650   -99.1940     0.78    0.82  0.2933     9.0800      20230511171302.72
